expedition_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
EVER15172,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,NA
EVER15173,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,Nepal Charity Treks
EVER15165,Everest,2015,Spring,NA,NA,NA,Other,NA,2,0,0,0,FALSE,Makalu Adventure
EVER15144,Everest,2015,Spring,4/16/2015,4/23/2015,NA,Other,6400,6,0,0,0,FALSE,Arun Treks
EVER15176,Everest,2015,Spring,NA,4/24/2015,NA,Other,6400,17,0,0,0,FALSE,7 Summits Adventure
EVER15177,Everest,2015,Spring,NA,NA,NA,Other,NA,8,0,14,0,FALSE,Trekking Camp Nepal
EVER15178,Everest,2015,Spring,NA,NA,NA,Other,5350,3,0,0,0,FALSE,Trekking Camp Nepal
EVER15301,Everest,2015,Autumn,9/7/2015,10/8/2015,10/11/2015,"Bad weather (storms, high winds)",8150,2,0,5,0,FALSE,Bochi Bochi Treks
EVER15179,Everest,2015,Spring,4/17/2015,4/25/2015,5/28/2015,Other,6400,10,0,0,0,FALSE,Asian Trekking
EVER16101,Everest,2016,Spring,4/10/2016,5/11/2016,5/24/2016,Success (main peak),8850,17,0,24,0,TRUE,Asian Trekking
EVER16103,Everest,2016,Spring,4/10/2016,5/15/2016,5/29/2016,Success (main peak),8850,15,0,15,0,TRUE,Seven Summit Treks
EVER16104,Everest,2016,Spring,4/16/2016,5/21/2016,5/26/2016,Success (main peak),8850,6,0,3,0,TRUE,Seven Summit Treks
EVER16105,Everest,2016,Spring,4/20/2016,5/20/2016,5/22/2016,Success (main peak),8850,9,2,9,0,TRUE,Seven Summit Treks
EVER16106,Everest,2016,Spring,NA,5/16/2016,NA,Success (main peak),8850,7,0,7,0,TRUE,Seven Summit Treks
EVER16108,Everest,2016,Spring,NA,5/19/2016,NA,Success (main peak),8850,16,0,32,0,TRUE,Holy Mountain Adventure
EVER16107,Everest,2016,Spring,4/19/2016,5/15/2016,5/22/2016,Success (main peak),8850,6,0,7,0,TRUE,Seven Summit Treks
EVER16109,Everest,2016,Spring,4/16/2016,5/19/2016,5/30/2016,Success (main peak),8850,9,0,7,0,TRUE,Everest Parivar
EVER16110,Everest,2016,Spring,4/21/2016,5/23/2016,5/30/2016,Success (main peak),8850,12,0,9,0,TRUE,Everest Parivar
EVER16111,Everest,2016,Spring,4/10/2016,5/21/2016,5/25/2016,Success (main peak),8850,37,0,26,0,TRUE,Beyul Adventure
EVER16112,Everest,2016,Spring,4/10/2016,5/13/2016,5/22/2016,Success (main peak),8850,8,0,8,0,TRUE,Mountain Experience
EVER16113,Everest,2016,Spring,4/12/2016,5/19/2016,5/22/2016,Success (main peak),8850,11,0,18,0,TRUE,Himalayan Guides
EVER16114,Everest,2016,Spring,4/12/2016,5/19/2016,5/22/2016,Success (main peak),8850,2,0,1,0,TRUE,Himalayan Guides
EVER16115,Everest,2016,Spring,4/16/2016,5/19/2016,5/21/2016,Success (main peak),8850,3,0,2,0,TRUE,Himalayan Guides
EVER16116,Everest,2016,Spring,4/21/2016,5/12/2016,5/15/2016,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER16117,Everest,2016,Spring,4/20/2016,5/19/2016,5/21/2016,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER16118,Everest,2016,Spring,4/12/2016,5/19/2016,5/22/2016,Success (main peak),8850,15,0,17,0,TRUE,Himalayan Guides
EVER16119,Everest,2016,Spring,4/14/2016,5/13/2016,5/15/2016,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Guides
EVER16128,Everest,2016,Spring,4/22/2016,5/19/2016,5/23/2016,Success (main peak),8850,3,0,3,0,TRUE,Tseringma Treks (Himalayan Guides permit)
EVER16121,Everest,2016,Spring,4/9/2016,5/19/2016,5/24/2016,Success (main peak),8850,7,0,15,0,TRUE,Expedition Himalaya
EVER16124,Everest,2016,Spring,4/13/2016,5/19/2016,5/22/2016,Success (main peak),8850,3,0,6,0,TRUE,Shangri-La Nepal Treks
EVER16120,Everest,2016,Spring,4/17/2016,5/23/2016,5/25/2016,Success (main peak),8850,5,0,9,0,TRUE,Active Holiday Nepal Treks
EVER16122,Everest,2016,Spring,4/14/2016,5/21/2016,5/25/2016,Success (main peak),8850,3,0,5,0,TRUE,Expedition Himalaya
EVER16126,Everest,2016,Spring,4/14/2016,5/19/2016,5/24/2016,Success (main peak),8850,5,0,7,0,TRUE,Arun Treks
EVER16127,Everest,2016,Spring,4/14/2016,5/19/2016,5/27/2016,Success (main peak),8850,14,0,14,0,TRUE,Arun Treks
EVER16123,Everest,2016,Spring,4/10/2016,5/13/2016,5/17/2016,Success (main peak),8850,6,0,8,0,TRUE,Summit Nepal Trekking
EVER16129,Everest,2016,Spring,4/11/2016,5/19/2016,5/23/2016,Success (main peak),8850,6,0,5,0,TRUE,Himalayan Ascent
EVER16137,Everest,2016,Spring,4/18/2016,5/19/2016,5/24/2016,Success (main peak),8850,1,0,1,0,TRUE,Prestige Adventure
EVER16131,Everest,2016,Spring,4/12/2016,5/19/2016,5/22/2016,Success (main peak),8850,18,0,12,0,TRUE,Himalayan Holidays
EVER16132,Everest,2016,Spring,4/15/2016,5/19/2016,5/22/2016,Success (main peak),8850,1,0,1,0,TRUE,Arun Treks
EVER16133,Everest,2016,Spring,4/13/2016,4/29/2016,5/10/2016,"Route technically too difficult, lack of experience, strength, or motivation",6400,2,0,1,0,FALSE,Mountain Tribes Trekking
EVER16134,Everest,2016,Spring,4/14/2016,5/19/2016,5/23/2016,Success (main peak),8850,8,0,8,0,TRUE,Iceland Trekking
EVER16135,Everest,2016,Spring,4/9/2016,5/22/2016,5/26/2016,Success (main peak),8850,2,0,5,0,TRUE,High Altitude Dreams
EVER16136,Everest,2016,Spring,4/21/2016,5/21/2016,5/26/2016,Success (main peak),8850,19,0,19,0,TRUE,Himalaya Expeditions
EVER16130,Everest,2016,Spring,4/23/2016,5/19/2016,5/24/2016,Success (main peak),8850,6,0,10,0,TRUE,Cosmo Treks
EVER16125,Everest,2016,Spring,4/19/2016,5/20/2016,5/28/2016,Success (main peak),8850,5,0,8,0,TRUE,Dreamers Destination Treks
EVER16138,Everest,2016,Spring,4/18/2016,5/19/2016,5/24/2016,Success (main peak),8850,1,0,1,0,TRUE,Prestige Adventure
EVER16139,Everest,2016,Spring,4/11/2016,5/15/2016,5/17/2016,Success (main peak),8850,6,0,7,0,TRUE,Dream Himalaya Adventures
EVER16140,Everest,2016,Spring,4/24/2016,5/19/2016,5/21/2016,Success (main peak),8850,5,0,5,0,TRUE,Happy Feet Mountaineers
EVER16141,Everest,2016,Spring,4/16/2016,5/9/2016,5/10/2016,Accident (death or serious injury),7200,2,0,4,0,FALSE,Utmost Adventure
EVER16142,Everest,2016,Spring,4/13/2016,5/19/2016,5/21/2016,Success (main peak),8850,1,0,2,0,TRUE,Asia Voyage
EVER16143,Everest,2016,Spring,NA,5/14/2016,NA,Success (main peak),8850,5,0,7,0,TRUE,Ascent Himalayas
EVER16144,Everest,2016,Spring,NA,5/19/2016,NA,Success (main peak),8850,1,0,1,0,TRUE,Seven Brothers Summiters
EVER16145,Everest,2016,Spring,4/11/2016,5/19/2016,5/23/2016,Success (main peak),8850,11,0,12,0,TRUE,Satori Adventures
EVER16146,Everest,2016,Spring,4/30/2016,NA,5/27/2016,Other,5500,2,0,2,0,FALSE,Makalu Adventure
EVER16147,Everest,2016,Spring,NA,5/15/2016,NA,Success (main peak),8850,2,0,3,0,TRUE,Trekking Camp Nepal
EVER16148,Everest,2016,Spring,NA,5/21/2016,NA,Success (main peak),8850,4,3,4,0,TRUE,Trekking Camp Nepal
EVER16149,Everest,2016,Spring,5/15/2016,5/23/2016,5/26/2016,"Bad weather (storms, high winds)",7300,1,0,1,0,FALSE,Prestige Adventure (Expedition Himalaya pmt)
EVER16150,Everest,2016,Spring,4/15/2016,5/19/2016,NA,Success (main peak),8850,3,0,3,0,TRUE,Tirtha Tamang (Bright Way Treks)
EVER16151,Everest,2016,Spring,4/19/2016,5/20/2016,5/24/2016,Success (main peak),8850,17,0,13,0,TRUE,7 Summits Adventure
EVER16152,Everest,2016,Spring,4/28/2016,5/23/2016,5/26/2016,Success (main peak),8850,2,0,0,0,TRUE,Shangri-La Nepal Treks
EVER16153,Everest,2016,Spring,4/24/2016,5/24/2016,5/27/2016,Success (main peak),8850,2,0,0,0,TRUE,Shangri-La Nepal Treks
EVER16154,Everest,2016,Spring,4/24/2016,5/22/2016,5/27/2016,Success (main peak),8850,5,0,4,0,TRUE,Shangri-La Nepal Treks
EVER16155,Everest,2016,Spring,4/25/2016,5/23/2016,5/27/2016,Success (main peak),8850,8,0,5,0,TRUE,Shangri-La Nepal Treks
EVER16156,Everest,2016,Spring,4/21/2016,5/20/2016,5/24/2016,Success (main peak),8850,8,0,8,0,TRUE,Climbalaya
EVER16157,Everest,2016,Spring,4/17/2016,5/19/2016,5/22/2016,Success (main peak),8850,4,0,5,0,TRUE,Climbalaya
EVER16158,Everest,2016,Spring,4/15/2016,5/21/2016,5/26/2016,Success (main peak),8850,9,0,7,0,TRUE,Satori Adventures
EVER16159,Everest,2016,Spring,4/17/2016,5/23/2016,5/26/2016,Success (main peak),8850,2,0,1,0,TRUE,Cho Oyu Trekking
EVER16160,Everest,2016,Spring,4/17/2016,5/21/2016,5/24/2016,Success (main peak),8850,2,0,2,0,TRUE,Grand Himalaya Treks
EVER16161,Everest,2016,Spring,4/16/2016,5/24/2016,5/27/2016,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16164,Everest,2016,Spring,4/25/2016,5/21/2016,5/27/2016,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16163,Everest,2016,Spring,5/16/2016,5/23/2016,5/25/2016,Success (main peak),8850,2,0,0,0,TRUE,Rolwaling Excursion
EVER16162,Everest,2016,Spring,5/11/2016,5/20/2016,5/27/2016,Success (main peak),8850,1,0,1,0,TRUE,Rolwaling Excursion
EVER16165,Everest,2016,Spring,4/10/2016,5/20/2016,5/23/2016,Success (main peak),8850,3,0,2,0,TRUE,Mountain Experience
EVER16166,Everest,2016,Spring,4/19/2016,5/20/2016,5/23/2016,Success (main peak),8850,2,0,2,0,TRUE,Mountain Experience
EVER16167,Everest,2016,Spring,4/20/2016,5/22/2016,5/24/2016,Success (main peak),8850,6,0,1,0,TRUE,Thamserku Trekking
EVER16168,Everest,2016,Spring,NA,5/22/2016,NA,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER16169,Everest,2016,Spring,4/18/2016,5/20/2016,5/23/2016,Success (main peak),8850,3,0,0,0,TRUE,Makalu Extreme Treks
EVER15180,Everest,2015,Spring,4/17/2015,4/25/2015,4/30/2015,Other,6450,3,0,2,0,TRUE,Grand Himalaya Treks
EVER16170,Everest,2016,Spring,4/20/2016,5/23/2016,5/26/2016,Success (main peak),8850,10,0,8,0,TRUE,TAGnepal Trekking
EVER16171,Everest,2016,Spring,5/10/2016,5/21/2016,5/23/2016,Success (main peak),8850,2,0,0,0,TRUE,Wild Yak Expeditions
EVER16172,Everest,2016,Spring,4/20/2016,5/20/2016,5/24/2016,Success (main peak),8850,8,0,9,0,TRUE,Arun Treks
EVER16173,Everest,2016,Spring,NA,5/20/2016,NA,Success (main peak),8850,1,0,2,0,TRUE,Altitude Ascent (Expedition Himalaya pmt)
EVER16174,Everest,2016,Spring,4/19/2016,5/22/2016,5/25/2016,Success (main peak),8850,6,0,3,0,TRUE,Makalu Adventure
EVER16175,Everest,2016,Spring,NA,5/15/2016,NA,Success (main peak),8850,1,0,1,0,TRUE,Big Smile Nepal
EVER16301,Everest,2016,Autumn,8/19/2016,9/13/2016,9/15/2016,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000,5,0,0,0,FALSE,Thamserku Trekking
EVER16302,Everest,2016,Autumn,9/3/2016,10/7/2016,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7400,1,0,0,0,FALSE,Bochi Bochi Treks
EVER13189,Everest,2013,Spring,4/5/2013,5/18/2013,5/25/2013,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16401,Everest,2016,Winter,1/4/2017,2/14/2017,3/12/2017,"Bad weather (storms, high winds)",8000,2,0,11,0,TRUE,Seven Summit Treks
EVER17101,Everest,2017,Spring,4/14/2017,5/22/2017,5/25/2017,Success (main peak),8850,14,0,7,0,TRUE,Asian Trekking
EVER17102,Everest,2017,Spring,4/13/2017,5/15/2017,5/31/2017,Success (main peak),8850,12,0,15,0,TRUE,Asian Trekking
EVER17103,Everest,2017,Spring,4/14/2017,5/15/2017,5/19/2017,Success (main peak),8850,20,0,19,0,TRUE,Summit Nepal Trekking
EVER17104,Everest,2017,Spring,4/12/2017,5/20/2017,5/29/2017,Success (main peak),8850,23,0,8,0,TRUE,Seven Summit Treks
EVER17105,Everest,2017,Spring,5/23/2017,5/27/2017,5/29/2017,Success (main peak),8850,1,0,1,0,TRUE,Seven Summit Treks
EVER17106,Everest,2017,Spring,4/18/2017,5/19/2017,5/21/2017,"Bad weather (storms, high winds)",8700,11,0,10,0,TRUE,Seven Summit Treks
EVER17107,Everest,2017,Spring,4/19/2017,5/21/2017,5/23/2017,Success (main peak),8850,11,0,11,0,TRUE,Seven Summit Treks
EVER17108,Everest,2017,Spring,NA,5/21/2017,NA,Success (main peak),8850,19,0,29,0,TRUE,Seven Summit Treks
EVER17109,Everest,2017,Spring,4/10/2017,5/26/2017,5/29/2017,Success (main peak),8850,11,0,13,0,TRUE,Mountain Experience
EVER17110,Everest,2017,Spring,4/4/2017,5/22/2017,5/29/2017,Success (main peak),8850,32,0,32,0,TRUE,Beyul Adventure
EVER17111,Everest,2017,Spring,4/9/2017,5/27/2017,5/29/2017,Success (main peak),8850,8,0,12,1,TRUE,Shangri-La Nepal Treks
EVER17112,Everest,2017,Spring,4/12/2017,5/21/2017,5/29/2017,Success (main peak),8850,18,0,27,0,TRUE,Himalayan Guides
EVER17113,Everest,2017,Spring,4/17/2017,5/16/2017,5/28/2017,Success (main peak),8850,6,0,8,0,TRUE,Himalayan Guides
EVER17114,Everest,2017,Spring,4/17/2017,5/25/2017,5/26/2017,Success (main peak),8850,7,0,8,0,TRUE,High Altitude Dreams
EVER17115,Everest,2017,Spring,4/13/2017,5/21/2017,5/26/2017,Success (main peak),8850,16,0,20,0,TRUE,Himalayan Guides
EVER17116,Everest,2017,Spring,4/20/2017,5/16/2017,5/19/2017,Success (main peak),8850,9,0,9,0,TRUE,Ascent Himalayas
EVER17117,Everest,2017,Spring,4/20/2017,5/21/2017,NA,Success (main peak),8850,5,0,4,0,TRUE,Dreamers Destination Treks
EVER17118,Everest,2017,Spring,4/9/2017,5/22/2017,5/27/2017,Success (main peak),8850,4,0,6,0,TRUE,Ever Quest Expeditions
EVER17119,Everest,2017,Spring,4/16/2017,5/21/2017,5/29/2017,Success (main peak),8850,14,0,9,0,TRUE,Himalaya Expeditions
EVER17120,Everest,2017,Spring,4/16/2017,5/20/2017,5/28/2017,Success (main peak),8850,16,1,17,0,TRUE,Everest Parivar
EVER17121,Everest,2017,Spring,4/11/2017,5/22/2017,5/25/2017,Success (main peak),8850,7,0,13,0,TRUE,Expedition Himalaya
EVER17122,Everest,2017,Spring,4/12/2017,5/25/2017,5/28/2017,Success (main peak),8850,6,0,8,0,TRUE,Expedition Himalaya
EVER17123,Everest,2017,Spring,4/10/2017,5/22/2017,5/25/2017,Success (main peak),8850,6,0,7,0,TRUE,Himalayan Trailblazer
EVER17124,Everest,2017,Spring,4/20/2017,5/19/2017,5/23/2017,"Illness, AMS, exhaustion, or frostbite",7800,1,0,0,0,FALSE,Utmost Adventure
EVER17125,Everest,2017,Spring,4/19/2017,5/22/2017,5/29/2017,Success (main peak),8850,9,0,10,0,TRUE,Sherpa Khangri Outdoor
EVER17126,Everest,2017,Spring,4/18/2017,5/22/2017,5/28/2017,Success (main peak),8850,8,0,10,0,TRUE,Sherpa Khangri Outdoor
EVER17127,Everest,2017,Spring,4/25/2017,5/24/2017,5/27/2017,"Bad weather (storms, high winds)",7600,3,0,0,0,FALSE,Himalayan Trails
EVER17128,Everest,2017,Spring,4/11/2017,5/20/2017,5/22/2017,Lack (or loss) of supplies or equipment,8750,3,0,3,0,TRUE,Prestige Adventure
EVER17129,Everest,2017,Spring,4/19/2017,5/21/2017,5/23/2017,Success (main peak),8850,1,0,2,0,TRUE,Prestige Adventure
EVER17131,Everest,2017,Spring,4/17/2017,5/8/2017,5/10/2017,Lack (or loss) of supplies or equipment,7100,2,0,2,0,FALSE,Mountain Experience
EVER17130,Everest,2017,Spring,4/8/2017,5/19/2017,5/23/2017,"Bad weather (storms, high winds)",7950,1,0,0,0,TRUE,Prestige Adventure
EVER17132,Everest,2017,Spring,4/19/2017,5/20/2017,5/23/2017,Success (main peak),8850,1,0,2,0,TRUE,Top Himalaya Guides
EVER17133,Everest,2017,Spring,4/20/2017,5/9/2017,5/12/2017,"Bad weather (storms, high winds)",8100,1,0,1,0,TRUE,TAGnepal Trekking
EVER17134,Everest,2017,Spring,5/7/2017,5/22/2017,5/23/2017,Success (main peak),8850,1,0,5,0,TRUE,TAGnepal Trekking
EVER17135,Everest,2017,Spring,4/13/2017,5/20/2017,5/23/2017,"Illness, AMS, exhaustion, or frostbite",7900,3,0,1,0,TRUE,Dream Himalaya Adventures
EVER17136,Everest,2017,Spring,4/11/2017,5/16/2017,5/25/2017,Success (main peak),8850,1,0,2,0,TRUE,Dream Himalaya Adventures
EVER17137,Everest,2017,Spring,4/24/2017,5/25/2017,5/28/2017,Success (main peak),8850,7,0,6,0,TRUE,Cosmo Treks
EVER17138,Everest,2017,Spring,4/7/2017,5/25/2017,5/28/2017,Lack of time,8130,2,0,2,0,TRUE,Climbalaya
EVER17139,Everest,2017,Spring,4/20/2017,5/21/2017,5/25/2017,Lack (or loss) of supplies or equipment,8650,1,0,1,0,TRUE,Seven Summit Treks/Yeti Expeditions
EVER17140,Everest,2017,Spring,4/16/2017,5/25/2017,5/27/2017,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Guides
EVER17141,Everest,2017,Spring,5/16/2017,5/27/2017,5/28/2017,"Bad weather (storms, high winds)",8500,1,0,0,0,FALSE,Mountain Experience
EVER17142,Everest,2017,Spring,4/10/2017,5/16/2017,5/23/2017,Success (main peak),8850,4,0,5,0,TRUE,Seven Brothers Summiters/Himalayan Human Adventure
EVER17143,Everest,2017,Spring,4/17/2017,5/20/2017,5/22/2017,Success (main peak),8850,2,0,1,0,TRUE,Himalayan Ski Trek (Satori permit)
EVER17144,Everest,2017,Spring,4/7/2017,5/23/2017,5/24/2017,"Bad weather (storms, high winds)",8600,3,0,4,0,TRUE,Peak Promotion
EVER17145,Everest,2017,Spring,NA,5/20/2017,NA,"Illness, AMS, exhaustion, or frostbite",8750,1,1,0,0,FALSE,Utmost Adventure
EVER17146,Everest,2017,Spring,NA,4/29/2017,NA,Accident (death or serious injury),6400,1,0,1,0,FALSE,Royal Orchid Treks
EVER17147,Everest,2017,Spring,NA,NA,NA,Accident (death or serious injury),NA,2,1,5,0,FALSE,Summit Nepal Trekking
EVER17148,Everest,2017,Spring,4/16/2017,5/20/2017,NA,Success (main peak),8850,1,1,1,0,TRUE,Arun Treks (Seven Summit Treks permit)
EVER17149,Everest,2017,Spring,4/18/2017,5/20/2017,5/23/2017,Success (main peak),8850,1,0,1,0,TRUE,Arun Treks
EVER17150,Everest,2017,Spring,4/21/2017,5/21/2017,5/24/2017,Success (main peak),8850,1,0,1,0,TRUE,Seven Summit Treks
EVER17151,Everest,2017,Spring,4/12/2017,5/20/2017,5/28/2017,Success (main peak),8850,2,0,2,0,TRUE,Makalu Adventure
EVER17152,Everest,2017,Spring,4/16/2017,5/18/2017,5/22/2017,"Bad weather (storms, high winds)",7900,3,0,4,0,TRUE,Mega Adventures (Dream Himalaya permit)
EVER17153,Everest,2017,Spring,4/23/2017,5/21/2017,5/23/2017,Success (main peak),8850,5,0,5,0,TRUE,Trekking Camp Nepal
EVER17154,Everest,2017,Spring,4/17/2017,5/3/2017,5/4/2017,Other,6100,1,0,0,0,FALSE,None
EVER17155,Everest,2017,Spring,4/23/2017,5/20/2017,NA,Success (main peak),8850,4,0,1,0,TRUE,Sherpa Shepherds
EVER17156,Everest,2017,Spring,4/16/2017,5/6/2017,NA,"Illness, AMS, exhaustion, or frostbite",6400,2,0,2,0,FALSE,NA
EVER17157,Everest,2017,Spring,NA,5/20/2017,NA,Success (main peak),8850,10,0,6,0,TRUE,Satori Adventures
EVER17158,Everest,2017,Spring,4/20/2017,5/20/2017,5/22/2017,Lack (or loss) of supplies or equipment,8300,2,0,2,0,TRUE,Tseringma Treks
EVER17159,Everest,2017,Spring,4/18/2017,5/21/2017,NA,Success (main peak),8850,1,0,2,0,TRUE,Himalayan Guides
EVER17160,Everest,2017,Spring,NA,5/21/2017,NA,Success (main peak),8850,4,0,0,0,TRUE,Himalayan Guides
EVER17161,Everest,2017,Spring,4/10/2017,5/22/2017,5/25/2017,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Traverse
EVER17165,Everest,2017,Spring,5/17/2017,5/23/2017,5/31/2017,"Bad weather (storms, high winds)",7300,1,0,0,0,FALSE,Bochi Bochi Treks
EVER17166,Everest,2017,Spring,4/19/2017,5/3/2017,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7350,1,0,0,0,FALSE,Bochi Bochi Treks
EVER17164,Everest,2017,Spring,4/24/2017,4/28/2017,5/2/2017,"Illness, AMS, exhaustion, or frostbite",6400,1,0,0,0,TRUE,Beyul Adventure
EVER17169,Everest,2017,Spring,4/27/2017,5/13/2017,5/24/2017,Success (main peak),8850,12,0,11,0,TRUE,7 Summits Adventure
EVER17168,Everest,2017,Spring,4/18/2017,5/13/2017,5/26/2017,Success (main peak),8850,25,0,25,0,TRUE,Arun Treks
EVER17162,Everest,2017,Spring,NA,5/16/2017,5/22/2017,"Bad weather (storms, high winds)",7800,1,0,2,0,TRUE,Himalayan Guides?
EVER17163,Everest,2017,Spring,NA,5/21/2017,NA,Success (main peak),8850,1,0,2,0,TRUE,Himalayan Guides
EVER17170,Everest,2017,Spring,4/18/2017,5/21/2017,5/27/2017,Success (main peak),8850,8,0,8,0,TRUE,Seven Summit Treks
EVER17171,Everest,2017,Spring,4/18/2017,5/27/2017,5/30/2017,"Illness, AMS, exhaustion, or frostbite",8350,1,0,0,0,FALSE,Seven Summit Treks
EVER17172,Everest,2017,Spring,4/15/2017,5/22/2017,5/31/2017,Success (main peak),8850,12,0,9,0,TRUE,Everest Parivar
EVER17173,Everest,2017,Spring,4/16/2017,5/27/2017,5/28/2017,Success (main peak),8850,12,0,12,0,TRUE,Active Holiday Nepal Treks
EVER17174,Everest,2017,Spring,4/24/2017,5/27/2017,5/30/2017,"Illness, AMS, exhaustion, or frostbite",8580,1,0,1,0,TRUE,Active Holiday Nepal Treks
EVER17175,Everest,2017,Spring,4/17/2017,5/16/2017,5/19/2017,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER17176,Everest,2017,Spring,4/14/2017,5/16/2017,5/22/2017,Success (main peak),8850,4,0,4,0,TRUE,Thamserku Trekking
EVER17177,Everest,2017,Spring,4/13/2017,5/21/2017,5/23/2017,Success (main peak),8850,10,0,9,0,TRUE,Iceland Trekking
EVER17178,Everest,2017,Spring,4/18/2017,5/27/2017,5/31/2017,Success (main peak),8850,7,0,7,0,TRUE,Shangri-La Nepal Treks
EVER17179,Everest,2017,Spring,4/20/2017,5/20/2017,5/23/2017,Success (main peak),8850,2,0,2,0,TRUE,Shangri-La Nepal Treks
EVER17180,Everest,2017,Spring,4/14/2017,5/22/2017,5/25/2017,Success (main peak),8850,6,0,4,0,TRUE,Makalu Extreme Treks
EVER17181,Everest,2017,Spring,4/18/2017,5/21/2017,5/28/2017,Success (main peak),8850,4,0,2,0,TRUE,Rolwaling Excursion
EVER17182,Everest,2017,Spring,4/12/2017,5/16/2017,5/21/2017,Success (main peak),8850,5,0,2,0,TRUE,Makalu Adventure
EVER17183,Everest,2017,Spring,4/7/2017,5/22/2017,5/25/2017,Success (main peak),8850,4,0,3,0,TRUE,Climbalaya
EVER17184,Everest,2017,Spring,4/16/2017,5/16/2017,5/19/2017,Success (main peak),8850,5,0,5,0,TRUE,Climbalaya
EVER17185,Everest,2017,Spring,4/16/2017,5/16/2017,5/20/2017,Success (main peak),8850,1,0,0,0,FALSE,Cho Oyu Trekking (Climbalaya permit)
EVER17186,Everest,2017,Spring,4/17/2017,5/27/2017,5/30/2017,Success (main peak),8850,6,0,6,0,TRUE,Mountain Experience
EVER17187,Everest,2017,Spring,4/17/2017,5/21/2017,NA,Accident (death or serious injury),8500,2,1,1,0,TRUE,Adventure Thamserku (Expedition Himalaya permit)
EVER17188,Everest,2017,Spring,4/17/2017,5/21/2017,5/23/2017,Success (main peak),8850,1,0,1,0,TRUE,Snowy Horizon Treks (Expedition Himalaya permit)
EVER17189,Everest,2017,Spring,4/28/2017,5/23/2017,5/26/2017,"Bad weather (storms, high winds)",7700,2,0,0,0,TRUE,Namaste Treks
EVER17190,Everest,2017,Spring,NA,NA,NA,Unknown,NA,2,0,0,0,FALSE,Monterosa Treks
EVER17191,Everest,2017,Spring,5/10/2017,5/21/2017,5/29/2017,Success (main peak),8850,2,0,0,0,FALSE,Makalu Adventure
EVER17192,Everest,2017,Spring,4/17/2017,5/21/2017,5/24/2017,Success (main peak),8850,1,0,1,0,TRUE,Expedition Himalaya
EVER17193,Everest,2017,Spring,NA,5/21/2017,NA,Success (main peak),8850,1,0,1,0,TRUE,Satori Adventures
EVER17194,Everest,2017,Spring,NA,5/23/2017,NA,Success (main peak),8850,24,0,33,0,TRUE,Holy Mountain Adventure
EVER13190,Everest,2013,Spring,NA,5/19/2013,NA,Success (main peak),8850,2,0,0,0,TRUE,Family Alpine Treks
EVER16176,Everest,2016,Spring,NA,5/13/2016,NA,Success (main peak),8850,1,0,1,0,TRUE,Seven Summit Treks
EVER16177,Everest,2016,Spring,NA,5/19/2016,NA,Success (main peak),8850,2,0,2,0,TRUE,Iceland Trekking
EVER17195,Everest,2017,Spring,4/16/2017,5/16/2017,5/21/2017,Success (main peak),8850,1,0,2,0,TRUE,Himalayan Wanderer
EVER17401,Everest,2017,Winter,1/2/2018,1/30/2018,3/1/2018,"Bad weather (storms, high winds)",7900,2,0,7,0,FALSE,Seven Summit Treks
EVER18102,Everest,2018,Spring,4/14/2018,5/19/2018,5/23/2018,Success (main peak),8850,15,0,15,0,TRUE,Asian Trekking
EVER18103,Everest,2018,Spring,4/16/2018,5/20/2018,NA,Success (main peak),8850,15,0,15,0,TRUE,Asian Trekking
EVER18104,Everest,2018,Spring,4/18/2018,5/20/2018,5/23/2018,Success (main peak),8850,12,0,12,0,TRUE,Asian Trekking
EVER18105,Everest,2018,Spring,4/17/2018,5/19/2018,5/23/2018,Success (main peak),8850,3,0,3,0,TRUE,Asian Trekking
EVER18106,Everest,2018,Spring,4/13/2018,5/19/2018,5/26/2018,Success (main peak),8850,10,0,22,0,TRUE,Himalayan Guides
EVER18107,Everest,2018,Spring,3/30/2018,5/16/2018,5/26/2018,Success (main peak),8850,2,0,4,0,TRUE,Himalayan Guides
EVER18108,Everest,2018,Spring,4/12/2018,5/18/2018,5/21/2018,Success (main peak),8850,11,0,21,0,TRUE,Himalayan Guides
EVER18109,Everest,2018,Spring,4/16/2018,5/14/2018,5/17/2018,Success (main peak),8850,2,0,4,0,TRUE,Himalayan Guides
